0
0
1E-06
2E-06
3E-06
4E-06
5E-06
6E-06
7E-06
8E-06
9E-06
1E-05
0,000336000000000002
0,000337000000000002
0,000338000000000002
0,000339000000000002
0,000340000000000002
0,000341000000000002
0,000342000000000002
0,000343000000000002
0,000344000000000002
0,000345000000000002
0,000346000000000002
0,000347000000000002
0,000348000000000002
0,000349000000000002
0,000350000000000002
0,000351000000000002
0,000352000000000002
0,000353000000000002
0,000354000000000002
0,000355000000000002
0,000356000000000002
0,000357000000000002
0,000358000000000002
0,000359000000000002
0,000360000000000002
0,000361000000000002
0,000362000000000002
0,000363000000000002
0,000364000000000002
0,000365000000000002
0,000366000000000002
0,000367000000000002
0,000368000000000002
0,000369000000000002
0,000370000000000002
0,000371000000000003
0,000372000000000003
0,000373000000000003
0,000374000000000003
0,000375000000000003
0,000376000000000003
0,000377000000000003
0,000378000000000003
0,000379000000000003
0,000380000000000003
0,000381000000000003
0,000382000000000003
0,000383000000000003
0,000384000000000003
0,000385000000000003
0,000386000000000003
0,000387000000000003
0,000388000000000003
0,000389000000000003
0,000390000000000003
0,000391000000000003
0,000392000000000003
0,000393000000000003
0,000394000000000003
0,000395000000000003
0,000396000000000003
0,000397000000000003
0,000398000000000003
0,000399000000000003
0,000400000000000003
0,000401000000000003
0,000402000000000003
0,000403000000000003
0,000404000000000003
0,000405000000000003
0,000406000000000003
0,000407000000000003
0,000408000000000003
0,000409000000000003
0,000410000000000003
0,000411000000000003
0,000412000000000004
0,000413000000000004
0,000414000000000004
0,000415000000000004
0,000416000000000004
0,000417000000000004
0,000418000000000004
0,000419000000000004
0,000420000000000004
0,000421000000000004
0,000422000000000004
0,000423000000000004
0,000424000000000004
0,000425000000000004
0,000426000000000004
0,000427000000000004
0,000428000000000004
0,000429000000000004
0,000430000000000004
0,000431000000000004
0,000432000000000004
0,000433000000000004
0,000434000000000004
0,000435000000000004
0,000436000000000004
0,000437000000000004
0,000438000000000004
0,000439000000000004
0,000440000000000004
0,000441000000000004
0,000442000000000004
0,000443000000000004
0,000444000000000004
0,000445000000000004
0,000446000000000004
0,000447000000000004
0,000448000000000004
0,000449000000000004
0,000450000000000004
0,000451000000000004
0,000452000000000004
0,000453000000000005
0,000454000000000005
0,000455000000000005
0,000456000000000005
0,000457000000000005
0,000458000000000005
0,000459000000000005
0,000460000000000005
0,000461000000000005
0,000462000000000005
0,000463000000000005
0,000464000000000005
0,000465000000000005
0,000466000000000005
0,000467000000000005
0,000468000000000005
0,000469000000000005
0,000470000000000005
0,000471000000000005
0,000472000000000005
0,000473000000000005
0,000474000000000005
0,000475000000000005
0,000476000000000005
0,000477000000000005
0,000478000000000005
0,000479000000000005
0,000480000000000005
0,000481000000000005
0,000482000000000005
0,000483000000000005
0,000484000000000005
0,000485000000000005
0,000486000000000005
0,000487000000000005
0,000488000000000005
0,000489000000000005
0,000490000000000005
0,000491000000000005
0,000492000000000005
0,000493000000000005
0,000494000000000006
0,000495000000000006
0,000496000000000006
0,000497000000000006
0,000498000000000006
0,000499000000000006
0,000500000000000006
0,000501000000000006
0,000502000000000006
0,000503000000000006
0,000504000000000006
0,000505000000000006
0,000506000000000006
0,000507000000000006
0,000508000000000006
0,000509000000000006
0,000510000000000006
0,000511000000000006
0,000512000000000006
0,000513000000000006
0,000514000000000006
0,000515000000000006
0,000516000000000006
0,000517000000000006
0,000518000000000006
0,000519000000000006
0,000520000000000006
0,000521000000000006
0,000522000000000006
0,000523000000000006
0,000524000000000006
0,000525000000000006
0,000526000000000006
0,000527000000000006
0,000528000000000006
0,000529000000000006
0,000530000000000006
0,000531000000000006
0,000532000000000006
0,000533000000000006
0,000534000000000006
0,000535000000000006
0,000536000000000007
0,000537000000000007
0,000538000000000007
0,000539000000000007
0,000540000000000007
0,000541000000000007
0,000542000000000007
0,000543000000000007
0,000544000000000007
0,000545000000000007
0,000546000000000007
0,000547000000000007
0,000548000000000007
0,000549000000000007
0,000550000000000007
0,000551000000000007
0,000552000000000007
0,000553000000000007
0,000554000000000007
0,000555000000000007
0,000556000000000007
0,000557000000000007
0,000558000000000007
0,000559000000000007
0,000560000000000007
0,000561000000000007
0,000562000000000007
0,000563000000000007
0,000564000000000007
0,000565000000000007
0,000566000000000007
0,000567000000000007
0,000568000000000007
0,000569000000000007
0,000570000000000007
0,000571000000000007
0,000572000000000007
0,000573000000000007
0,000574000000000007
0,000575000000000007
0,000576000000000007
0,000577000000000008
0,000578000000000008
0,000579000000000008
0,000580000000000008
0,000581000000000008
0,000582000000000008
0,000583000000000008
0,000584000000000008
0,000585000000000008
0,000586000000000008
0,000587000000000008
0,000588000000000008
0,000589000000000008
0,000590000000000008
0,000591000000000008
0,000592000000000008
0,000593000000000008
0,000594000000000008
0,000595000000000008
0,000596000000000008
0,000597000000000008
0,000598000000000008
0,000599000000000008
0,000600000000000008
0,000601000000000008
0,000602000000000008
0,000603000000000008
0,000604000000000008
0,000605000000000008
0,000606000000000008
0,000607000000000008
0,000608000000000008
0,000609000000000008
0,000610000000000008
0,000611000000000008
0,000612000000000008
0,000613000000000008
0,000614000000000008
0,000615000000000008
0,000616000000000008
0,000617000000000008
0,000618000000000009
0,000619000000000009
0,000620000000000009
0,000621000000000009
0,000622000000000009
0,000623000000000009
0,000624000000000009
0,000625000000000009
0,000626000000000009
0,000627000000000009
0,000628000000000009
0,000629000000000009
0,000630000000000009
0,000631000000000009
0,000632000000000009
0,000633000000000009
0,000634000000000009
0,000635000000000009
0,000636000000000009
0,000637000000000009
0,000638000000000009
0,000639000000000009
0,000640000000000009
0,000641000000000009
0,000642000000000009
0,000643000000000009
0,000644000000000009
0,000645000000000009
0,000646000000000009
0,000647000000000009
0,000648000000000009
0,000649000000000009
0,000650000000000009
0,000651000000000009
0,000652000000000009
0,000653000000000009
0,000654000000000009
0,000655000000000009
0,000656000000000009
0,000657000000000009
0,000658000000000009
0,00065900000000001
0,00066000000000001
0,00066100000000001
0,00066200000000001
0,00066300000000001
0,00066400000000001
0,00066500000000001
0,00066600000000001
0,00066700000000001
0,00066800000000001
0,00066900000000001
0,00067000000000001
0,00067100000000001
0,00067200000000001
0,00067300000000001
0,00067400000000001
0,00067500000000001
0,00067600000000001
0,00067700000000001
0,00067800000000001
0,00067900000000001
0,00068000000000001
0,00068100000000001
0,00068200000000001
0,00068300000000001
0,00068400000000001
0,00068500000000001
0,00068600000000001
0,00068700000000001
0,00068800000000001
0,00068900000000001
0,00069000000000001
0,00069100000000001
0,00069200000000001
0,00069300000000001
0,00069400000000001
0,00069500000000001
0,00069600000000001
0,00069700000000001
0,00069800000000001
0,00069900000000001
0,000700000000000011
0,000701000000000011
0,000702000000000011
0,000703000000000011
0,000704000000000011
0,000705000000000011
0,000706000000000011
0,000707000000000011
0,000708000000000011
0,000709000000000011
0,000710000000000011
0,000711000000000011
0,000712000000000011
0,000713000000000011
0,000714000000000011
0,000715000000000011
0,000716000000000011
0,000717000000000011
0,000718000000000011
0,000719000000000011
0,000720000000000011
0,000721000000000011
0,000722000000000011
0,000723000000000011
0,000724000000000011
0,000725000000000011
0,000726000000000011
0,000727000000000011
0,000728000000000011
0,000729000000000011
0,000730000000000011
0,000731000000000011
0,000732000000000011
0,000733000000000011
0,000734000000000011
0,000735000000000011
0,000736000000000011
0,000737000000000011
0,000738000000000011
0,000739000000000011
0,000740000000000011
0,000741000000000012
0,000742000000000012
0,000743000000000012
0,000744000000000012
0,000745000000000012
0,000746000000000012
0,000747000000000012
0,000748000000000012
0,000749000000000012
0,000750000000000012
0,000751000000000012
0,000752000000000012
0,000753000000000012
0,000754000000000012
0,000755000000000012
0,000756000000000012
0,000757000000000012
0,000758000000000012
0,000759000000000012
0,000760000000000012
0,000761000000000012
0,000762000000000012
0,000763000000000012
0,000764000000000012
0,000765000000000012
0,000766000000000012
0,000767000000000012
0,000768000000000012
0,000769000000000012
0,000770000000000012
0,000771000000000012
0,000772000000000012
0,000773000000000012
0,000774000000000012
0,000775000000000012
0,000776000000000012
0,000777000000000012
0,000778000000000012
0,000779000000000012
0,000780000000000012
0,000781000000000012
0,000782000000000013
0,000783000000000013
0,000784000000000013
0,000785000000000013
0,000786000000000013
0,000787000000000013
0,000788000000000013
0,000789000000000013
0,000790000000000013
0,000791000000000013
0,000792000000000013
0,000793000000000013
0,000794000000000013
0,000795000000000013
0,000796000000000013
0,000797000000000013
0,000798000000000013
